amount,time,is_fraud
57.19,7.91,0
192.02,10.57,0
245.36,20.57,0
36.55,16.42,0
36.69,21.18,0
7.47,4.88,0
266.67,20.96,0
218.01,1.43,0
128.73,21.33,0
371.8,7.9,0
327.64,7.55,0
176.07,12.29,0
405.4,22.58,0
46.09,1.15,0
23.74,8.45,0
62.87,20.56,0
11.76,9.51,0
151.5,4.78,0
551.68,10.2,0
8.03,9.25,0
26.05,21.97,0
120.37,18.29,0
543.24,12.12,0
76.01,23.72,0
141.54,11.17,0
8.49,1.4,0
32.11,6.29,0
862.95,10.47,0
671.16,3.77,1
0.99,22.74,0
606.53,18.4,0
203.84,6.44,0
404.87,14.18,0
121.3,17.31,0
144.97,22.59,0
134.22,21.16,0
219.84,12.36,0
30.08,18.59,0
6.09,13.49,0
73.61,13.26,0
243.94,2.75,0
45.09,3.03,0
223.82,12.71,0
700.73,6.45,0
19.72,0.5,0
223.32,17.35,0
117.31,0.78,0
405.21,14.29,0
39.0,12.94,0
235.94,23.25,0
364.17,11.62,0
578.69,1.53,1
229.93,13.24,0
137.5,20.19,0
192.39,23.92,0
406.37,10.33,0
169.08,7.69,0
6.17,21.76,0
534.58,4.59,1
233.93,14.77,0
225.72,9.74,0
48.59,0.99,0
215.11,8.33,0
100.13,6.37,0
210.67,16.47,0
22.54,22.77,0
214.5,6.43,0
1488.34,19.48,0
9.88,1.33,0
755.97,12.91,0
104.48,1.69,0
409.21,22.42,0
305.01,18.39,0
167.41,15.79,0
268.23,19.77,0
421.59,15.54,0
103.55,23.25,0
79.21,17.13,0
220.28,22.19,0
329.89,12.41,0
287.34,2.81,0
319.71,12.68,0
114.39,3.04,0
340.57,14.22,0
25.61,11.58,0
157.27,14.94,0
1.16,0.24,0
78.49,4.68,0
91.29,11.79,0
100.89,22.81,0
237.8,9.21,0
98.39,10.18,0
119.09,17.15,0
54.24,14.49,0
93.44,7.17,0
51.57,9.86,0
15.2,5.22,0
184.99,23.18,0
220.65,3.14,0
193.25,8.92,0
124.54,0.62,0
95.54,5.32,0
398.04,18.73,0
146.41,4.83,0
130.47,1.92,0
5.2,11.39,0
83.48,0.24,0
95.67,2.03,0
101.77,19.38,0
173.58,18.52,0
152.54,21.96,0
187.25,20.51,0
289.53,16.4,0
335.31,1.26,0
253.26,18.79,0
622.56,20.29,0
3.68,19.18,0
43.58,12.2,0
1.52,5.59,0
208.53,20.29,0
456.62,17.45,0
55.81,23.54,0
523.55,3.74,1
12.43,5.42,0
544.95,5.08,1
86.66,19.02,0
21.39,4.49,0
133.06,1.6,0
59.35,23.97,0
67.06,0.6,0
73.43,20.05,0
324.94,8.77,0
154.94,20.2,0
74.59,13.31,0
188.49,21.64,0
251.86,22.23,0
63.66,0.22,0
106.73,1.81,0
26.0,6.01,0
39.97,16.06,0
228.59,21.32,0
40.04,11.04,0
148.96,14.57,0
246.92,4.52,0
22.61,19.32,0
167.55,23.22,0
59.29,6.45,0
658.97,11.88,0
132.15,2.07,0
327.97,13.42,0
159.8,12.07,0
8.88,3.47,0
200.56,10.61,0
604.84,8.02,0
184.07,12.52,0
342.06,14.06,0
431.19,0.2,1
51.77,18.26,0
47.66,17.11,0
188.83,8.79,0
105.88,1.27,0
366.34,18.12,0
460.56,22.92,0
87.21,5.76,0
54.07,7.76,0
303.3,4.41,0
64.26,13.85,0
345.89,3.72,0
110.24,8.55,0
220.25,16.73,0
20.08,13.44,0
195.56,9.28,0
120.21,10.09,0
176.67,13.49,0
36.79,0.14,0
267.02,1.88,0
397.26,21.15,0
48.86,1.87,0
20.12,16.96,0
4.78,22.08,0
205.43,6.5,0
186.84,8.89,0
158.24,13.65,0
52.78,21.16,0
99.16,22.61,0
180.52,17.75,0
137.34,2.08,0
881.03,16.06,0
29.34,9.85,0
237.58,11.3,0
103.61,1.18,0
111.79,4.59,0
252.88,18.97,0
235.81,10.9,0
947.88,7.24,0
27.48,9.22,0
21.99,20.51,0
257.72,17.98,0
172.73,6.54,0
64.09,2.82,0
16.55,6.05,0
17.91,22.1,0
449.22,13.96,0
42.61,12.8,0
78.13,14.31,0
51.41,8.78,0
87.7,19.37,0
14.39,12.56,0
146.4,2.8,0
14.0,3.1,0
322.24,12.88,0
53.24,22.48,0
155.31,7.4,0
424.18,20.87,0
210.47,18.34,0
152.27,5.95,0
78.41,0.87,0
80.99,2.44,0
221.42,17.48,0
1027.9,4.79,1
216.85,8.91,0
163.19,12.04,0
262.35,17.41,0
125.17,2.72,0
12.41,9.75,0
165.24,11.64,0
632.24,12.98,0
38.55,19.64,0
234.24,4.12,0
44.86,19.39,0
153.5,16.63,0
20.33,13.34,0
119.7,16.79,0
282.25,9.89,0
85.41,3.32,0
218.67,15.98,0
317.39,12.59,0
523.95,15.34,0
53.48,8.11,0
101.94,21.76,0
33.07,14.1,0
978.13,2.05,1
523.46,10.8,0
155.29,18.15,0
369.07,19.06,0
147.19,11.87,0
195.41,21.47,0
18.67,6.42,0
281.52,9.85,0
27.33,21.57,0
349.82,21.51,0
304.68,16.46,0
246.71,20.62,0
7.37,2.13,0
72.23,20.76,0
61.06,7.69,0
89.3,4.28,0
18.34,5.74,0
552.79,10.03,0
161.4,6.03,0
72.92,7.69,0
101.16,3.24,0
118.55,7.11,0
183.56,13.73,0
145.0,10.6,0
503.63,8.32,0
137.42,17.91,0
969.65,21.44,0
381.33,18.16,0
46.77,7.97,0
533.56,17.87,0
24.74,3.65,0
340.15,3.13,0
95.81,8.3,0
420.7,19.38,0
405.08,5.91,1
327.9,1.52,0
312.16,3.16,0
72.68,20.61,0
16.88,15.21,0
103.16,6.08,0
38.12,13.33,0
237.46,12.66,0
84.96,15.73,0
742.72,5.6,1
204.87,20.75,0
345.74,7.42,0
28.43,16.66,0
396.12,0.39,0
512.16,8.94,0
133.52,8.44,0
186.41,13.04,0
289.47,1.75,0
38.44,18.96,0
139.66,5.23,0
101.72,16.25,0
31.65,19.28,0
91.63,13.49,0
14.12,17.78,0
5.23,15.88,0
29.04,8.53,0
659.99,19.41,0
159.49,7.07,0
675.24,13.71,0
113.3,17.89,0
74.74,9.09,0
141.1,7.27,0
115.79,11.02,0
22.33,19.63,0
204.79,22.32,0
48.68,13.08,0
193.3,15.88,0
210.08,21.68,0
32.98,2.37,0
12.66,5.57,0
303.52,17.01,0
123.16,19.77,0
11.98,20.57,0
1054.39,9.96,0
11.9,2.14,0
237.51,10.51,0
823.06,5.54,1
54.67,6.99,0
30.69,18.53,0
25.88,1.81,0
72.27,19.86,0
21.3,10.26,0
235.64,14.31,0
12.86,2.15,0
142.43,8.1,0
1142.58,2.15,1
336.37,23.08,0
191.02,19.37,0
73.13,11.03,0
195.58,5.37,0
149.75,22.4,0
111.05,8.27,0
28.02,3.86,0
435.37,13.52,0
119.49,22.65,0
43.29,0.09,0
91.7,5.71,0
106.93,22.52,0
351.52,4.11,0
264.56,2.72,0
293.33,13.68,0
2.22,20.68,0
107.62,11.45,0
131.3,23.87,0
3.88,16.3,0
60.17,1.78,0
285.66,23.83,0
29.49,9.79,0
153.28,6.9,0
48.47,13.39,0
2.44,7.3,0
55.2,2.07,0
744.89,0.03,1
323.43,10.79,0
641.67,20.08,0
133.83,13.74,0
23.25,23.98,0
158.8,6.88,0
121.17,6.73,0
372.04,3.83,0
20.65,3.94,0
133.98,6.84,0
32.52,19.03,0
78.51,21.74,0
267.39,23.4,0
129.26,5.57,0
94.29,21.15,0
100.33,7.88,0
123.03,2.71,0
307.44,20.88,0
445.28,15.27,0
621.71,3.95,1
309.2,10.32,0
75.79,6.89,0
233.04,17.68,0
115.11,10.88,0
58.79,23.74,0
367.61,1.31,0
7.84,8.52,0
464.07,11.57,0
123.79,12.08,0
202.78,7.58,0
215.38,17.5,0
450.98,20.99,0
202.49,22.53,0
190.35,19.32,0
13.8,20.41,0
146.13,13.21,0
32.54,19.82,0
267.45,7.28,0
143.58,9.56,0
228.03,7.61,0
8.51,11.22,0
17.72,6.85,0
251.98,23.08,0
14.96,7.51,0
14.78,2.35,0
2.44,12.64,0
627.01,1.37,1
267.51,2.65,0
87.16,5.27,0
70.35,11.14,0
86.07,10.4,0
298.02,19.19,0
216.57,17.75,0
40.96,10.23,0
38.26,8.01,0
20.72,7.6,0
215.94,18.58,0
289.1,1.25,0
61.59,0.31,0
4.23,19.09,0
17.15,11.45,0
687.53,3.14,1
70.04,5.65,0
293.26,22.38,0
195.99,20.63,0
96.23,17.03,0
46.06,11.57,0
25.88,12.49,0
190.91,23.41,0
298.01,23.18,0
206.51,5.17,0
151.13,19.47,0
8.57,4.73,0
691.48,5.12,1
320.61,16.23,0
69.29,9.72,0
782.11,22.36,0
184.2,2.14,0
174.66,12.28,0
275.72,22.04,0
334.02,21.7,0
213.7,3.76,0
27.42,8.8,0
82.58,14.86,0
526.45,3.83,1
50.88,23.23,0
93.1,21.95,0
113.15,4.01,0
115.75,2.91,0
189.83,2.05,0
573.21,21.83,0
55.07,4.65,0
25.91,9.99,0
44.0,10.77,0
435.94,14.38,0
207.58,1.72,0
67.35,5.44,0
338.51,22.36,0
395.19,21.8,0
374.83,18.75,0
502.48,0.47,1
58.13,7.85,0
281.33,15.07,0
123.44,6.6,0
369.03,21.83,0
260.75,15.21,0
299.62,1.73,0
213.52,21.82,0
39.06,22.99,0
157.5,1.87,0
835.59,12.78,0
554.16,7.28,0
8.83,9.43,0
36.02,4.31,0
28.25,13.87,0
258.91,22.99,0
340.51,12.07,0
48.04,1.99,0
140.98,14.88,0
367.4,8.17,0
263.95,20.54,0
156.28,10.43,0
178.49,4.63,0
142.0,4.59,0
70.64,18.45,0
166.49,6.37,0
233.52,18.41,0
413.22,4.94,1
202.28,7.72,0
286.36,11.17,0
34.89,22.64,0
123.81,22.36,0
1.88,4.96,0
56.65,8.6,0
259.26,3.59,0
960.97,12.24,0
20.89,11.05,0
102.66,21.62,0
321.96,22.32,0
45.64,9.21,0
161.97,11.8,0
264.15,21.51,0
191.41,19.36,0
41.66,0.09,0
87.82,7.68,0
306.3,10.12,0
161.59,5.51,0
1.05,4.79,0
286.25,0.91,0
7.19,15.44,0
273.87,6.3,0
45.25,1.26,0
634.37,5.54,1
91.75,19.25,0
79.18,20.44,0
32.24,11.59,0
72.94,9.99,0
418.55,23.47,0
1121.75,4.81,1
91.87,5.17,0
119.06,7.0,0
256.08,4.15,0
434.66,9.1,0
179.81,21.86,0
99.36,14.77,0
106.42,9.89,0
237.89,22.43,0
0.64,1.16,0
193.3,5.05,0
87.85,13.58,0
316.17,14.77,0
19.52,0.95,0
177.44,9.67,0
131.16,15.58,0
205.63,16.75,0
13.41,15.32,0
173.49,7.69,0
164.87,2.24,0
164.5,10.25,0
185.01,3.09,0
225.69,22.74,0
326.94,11.4,0
62.89,7.61,0
348.65,18.39,0
137.93,11.95,0
16.04,7.44,0
12.07,19.49,0
81.36,20.81,0
307.33,16.15,0
245.98,1.13,0
310.81,13.59,0
145.66,18.32,0
116.03,3.28,0
31.91,5.49,0
79.56,21.18,0
113.84,0.48,0
18.55,18.07,0
49.85,11.37,0
182.37,10.72,0
266.11,0.17,0
1281.09,19.67,0
540.95,8.64,0
205.76,12.98,0
109.38,16.26,0
202.22,16.86,0
308.03,22.94,0
25.19,12.75,0
105.49,9.59,0
366.27,22.89,0
96.85,15.41,0
169.67,7.16,0
177.23,3.04,0
40.78,20.22,0
89.96,8.69,0
81.45,15.85,0
5.31,11.3,0
4.9,4.77,0
356.4,14.44,0
63.79,1.46,0
145.99,9.92,0
70.97,13.12,0
564.96,10.47,0
60.03,17.97,0
112.3,19.87,0
412.29,18.51,0
368.95,0.93,0
41.18,4.66,0
324.55,12.88,0
122.57,22.44,0
131.93,20.04,0
28.65,20.22,0
16.81,7.28,0
260.35,10.31,0
137.22,11.3,0
114.84,3.78,0
261.5,0.75,0
290.07,22.73,0
34.61,5.78,0
188.44,5.76,0
29.09,2.0,0
278.36,22.28,0
213.98,13.91,0
627.53,16.01,0
14.29,21.88,0
11.75,8.29,0
66.31,14.92,0
60.68,0.93,0
56.73,4.48,0
473.43,19.95,0
57.42,18.4,0
63.48,8.42,0
284.92,9.04,0
119.47,12.81,0
299.86,0.01,0
13.52,5.79,0
133.72,5.0,0
6.84,6.01,0
12.94,19.34,0
473.83,6.71,0
29.99,4.6,0
152.04,12.1,0
105.9,20.78,0
85.34,5.79,0
460.18,1.88,1
4.41,8.55,0
218.0,17.94,0
661.51,13.22,0
164.27,19.6,0
552.36,23.03,0
10.73,19.02,0
108.53,14.49,0
60.26,11.84,0
262.48,0.96,0
795.82,23.62,0
59.29,9.2,0
212.36,3.65,0
44.15,16.0,0
166.63,6.82,0
124.7,14.06,0
715.15,14.08,0
187.57,10.7,0
86.0,20.07,0
24.23,6.36,0
32.8,10.77,0
51.06,12.9,0
57.79,15.93,0
380.25,18.82,0
164.75,9.48,0
148.21,15.51,0
24.38,3.61,0
393.42,22.38,0
256.61,9.19,0
14.01,17.51,0
246.09,0.49,0
156.85,4.92,0
17.05,11.69,0
122.61,21.08,0
132.6,12.65,0
36.25,22.32,0
582.64,11.61,0
379.39,11.77,0
221.14,2.87,0
124.09,19.26,0
106.13,5.93,0
210.52,21.59,0
157.68,21.86,0
12.86,22.64,0
143.69,12.49,0
328.4,16.25,0
122.96,18.68,0
10.67,3.14,0
308.62,14.42,0
44.97,0.82,0
59.85,11.94,0
35.99,3.72,0
80.16,4.39,0
282.73,8.76,0
146.54,10.38,0
45.85,14.96,0
420.47,1.79,1
423.36,12.09,0
408.94,4.38,1
54.57,13.78,0
120.02,15.3,0
839.8,13.36,0
295.69,17.72,0
5.51,8.05,0
13.49,18.36,0
124.7,10.39,0
479.86,11.62,0
154.74,15.55,0
137.76,0.44,0
22.29,15.7,0
213.88,14.85,0
345.31,7.44,0
95.74,2.06,0
298.88,2.18,0
667.51,22.16,0
45.57,16.54,0
148.19,3.05,0
67.69,8.56,0
314.87,14.22,0
172.36,20.05,0
201.34,1.05,0
319.81,5.68,0
100.83,21.35,0
493.23,0.22,1
152.3,4.83,0
34.38,23.02,0
238.08,14.72,0
315.26,6.28,0
76.18,1.61,0
389.23,0.68,0
473.2,5.87,1
64.84,21.16,0
821.14,9.98,0
30.33,17.29,0
45.13,22.04,0
40.72,9.79,0
448.84,4.59,1
212.43,12.41,0
33.0,21.79,0
116.08,19.3,0
191.06,1.58,0
17.43,16.62,0
428.12,13.73,0
325.52,21.78,0
140.72,2.94,0
683.02,12.82,0
108.17,21.11,0
828.42,9.84,0
220.48,11.57,0
201.39,1.69,0
36.29,6.68,0
427.29,7.79,0
111.54,22.68,0
35.4,6.78,0
2.54,11.06,0
164.09,16.11,0
149.9,3.89,0
254.13,11.67,0
441.92,17.72,0
16.55,20.8,0
262.98,15.03,0
41.51,16.06,0
390.64,3.03,0
341.92,22.7,0
155.65,3.18,0
247.74,18.59,0
75.48,6.36,0
127.42,22.41,0
344.79,17.28,0
122.97,18.09,0
88.57,5.26,0
136.33,10.63,0
352.34,14.83,0
81.66,18.48,0
38.17,2.5,0
248.97,23.1,0
349.71,21.37,0
21.21,6.49,0
54.85,19.75,0
30.62,12.44,0
85.52,11.08,0
119.7,7.55,0
276.32,13.94,0
210.62,17.52,0
194.01,9.86,0
86.89,15.1,0
368.33,16.78,0
127.46,17.07,0
773.65,1.25,1
201.1,20.63,0
27.0,11.0,0
225.51,6.3,0
78.64,5.8,0
231.88,11.59,0
14.44,21.28,0
38.45,9.08,0
387.22,17.99,0
51.54,2.32,0
362.85,11.43,0
65.5,23.8,0
205.94,18.49,0
236.93,5.05,0
143.76,12.03,0
72.86,5.61,0
47.82,9.83,0
6.75,18.72,0
72.47,18.51,0
211.78,5.47,0
557.11,22.13,0
409.91,14.22,0
290.54,9.12,0
310.66,12.05,0
218.72,14.52,0
60.3,13.44,0
475.45,11.67,0
222.18,12.12,0
164.4,4.23,0
23.53,19.51,0
118.5,13.0,0
123.37,3.15,0
399.85,18.39,0
158.22,22.38,0
95.74,22.74,0
752.72,8.86,0
23.47,3.25,0
109.83,12.44,0
8.59,2.7,0
269.34,22.42,0
500.39,4.41,1
65.71,6.07,0
390.87,9.76,0
69.12,9.2,0
483.31,19.07,0
280.45,10.95,0
326.86,4.1,0
3.63,6.41,0
658.34,12.22,0
259.42,3.54,0
72.7,14.68,0
353.68,13.58,0
66.12,17.15,0
412.33,22.5,0
23.89,21.89,0
243.27,22.71,0
155.61,5.87,0
20.3,3.16,0
55.39,7.25,0
2.5,21.48,0
126.51,23.33,0
71.7,20.62,0
182.44,2.64,0
70.55,22.74,0
71.31,10.16,0
271.89,0.22,0
9.87,10.62,0
466.39,1.11,1
382.47,13.05,0
220.41,8.13,0
179.9,11.36,0
445.69,14.72,0
40.99,20.85,0
16.45,15.89,0
54.76,10.42,0
316.54,19.67,0
7.06,21.73,0
174.84,2.87,0
1077.98,12.77,0
387.17,6.83,0
147.4,1.13,0
13.15,16.05,0
356.01,20.71,0
182.75,3.91,0
24.42,19.5,0
19.71,20.48,0
480.76,21.94,0
221.25,6.37,0
353.55,21.69,0
422.36,7.7,0
169.62,13.26,0
145.73,1.21,0
112.57,1.05,0
76.24,17.29,0
114.04,10.67,0
297.34,6.15,0
184.22,4.57,0
446.1,16.08,0
117.17,0.01,0
186.83,19.34,0
199.56,1.9,0
179.15,4.6,0
242.56,9.27,0
54.21,11.64,0
143.64,8.52,0
22.01,7.7,0
97.07,23.13,0
133.76,15.4,0
211.24,0.56,0
601.28,10.32,0
183.58,21.0,0
272.2,7.23,0
141.15,2.27,0
201.08,18.2,0
14.71,14.54,0
58.71,13.69,0
89.84,1.29,0
127.92,3.37,0
9.34,14.94,0
30.17,4.99,0
64.82,12.1,0
711.8,13.08,0
80.5,6.8,0
131.57,22.76,0
43.66,20.22,0
188.72,17.34,0
65.89,1.87,0
46.38,2.55,0
145.37,11.83,0
1.1,3.86,0
1.54,23.48,0
49.45,3.8,0
7.48,11.7,0
22.86,8.74,0
82.76,15.35,0
324.49,3.1,0
169.75,10.33,0
143.76,6.59,0
69.48,21.31,0
536.93,0.97,1
101.17,21.93,0
18.22,19.99,0
191.98,7.14,0
24.17,18.94,0
84.69,0.75,0
141.62,23.2,0
414.65,12.64,0
136.06,7.28,0
242.31,8.7,0
987.2,1.59,1
28.2,23.74,0
64.24,0.94,0
100.37,15.72,0
109.58,10.63,0
105.87,22.77,0
476.35,5.9,1
250.38,12.77,0
187.25,11.58,0
74.03,16.87,0
347.22,1.63,0
620.49,4.65,1
344.3,5.15,0
0.31,17.72,0
202.34,4.54,0
10.5,13.76,0
59.58,5.17,0
12.27,20.68,0
185.16,22.61,0
232.05,12.44,0
24.32,8.46,0
96.85,5.62,0
121.85,1.19,0
92.11,6.44,0
25.8,15.7,0
108.58,12.81,0
278.2,22.66,0
14.73,9.51,0
16.72,16.65,0
87.63,11.74,0
568.52,12.3,0
220.87,6.43,0
227.06,10.92,0
89.86,11.3,0
180.11,16.96,0
2.04,22.58,0
202.17,7.9,0
489.03,1.01,1
189.65,11.91,0
413.82,13.07,0
257.45,4.04,0
25.69,18.25,0
465.48,23.64,0
13.75,22.7,0
152.7,4.73,0
30.66,21.01,0
2.36,16.91,0
109.65,10.89,0
69.92,12.97,0
133.11,20.39,0
172.17,11.52,0
8.94,8.96,0
26.25,11.84,0
163.58,13.9,0
84.07,4.54,0
261.26,21.62,0
211.28,16.18,0
373.65,15.2,0
235.85,2.39,0
112.4,14.5,0
223.54,2.9,0
64.42,1.89,0
73.15,12.66,0
311.17,9.67,0
118.27,14.13,0
320.27,2.14,0
345.67,10.34,0
389.77,4.19,0
496.91,23.69,0
112.77,13.47,0
76.8,16.5,0
174.55,7.81,0
92.78,2.27,0
183.8,23.42,0
244.55,6.87,0
233.21,10.17,0
93.86,15.6,0
36.51,0.59,0
112.61,19.45,0
30.77,12.88,0
441.63,6.68,0
84.89,1.48,0
33.56,3.9,0
5.16,21.48,0
207.59,16.46,0
202.62,6.0,0
83.29,1.57,0
14.88,16.57,0
105.4,13.74,0
74.57,9.71,0
226.1,8.73,0
186.17,5.2,0
90.7,16.07,0
49.15,23.3,0
885.17,4.22,1
121.03,14.33,0
233.13,10.18,0
30.29,10.72,0
132.95,6.1,0
5.58,19.8,0
140.82,11.65,0
664.94,13.04,0
96.97,7.31,0
7.96,4.36,0
6.29,2.06,0
98.2,17.14,0
34.88,4.71,0
4.73,16.56,0
282.29,9.37,0
122.69,9.98,0
68.29,11.26,0
460.68,8.83,0
24.69,2.41,0
624.34,7.43,0
75.37,15.93,0
438.57,15.98,0
184.74,6.87,0
350.55,11.04,0
827.2,4.64,1
68.05,5.05,0
649.53,0.55,1
98.69,21.52,0
97.39,5.06,0
83.22,5.46,0
155.92,6.71,0
33.48,3.06,0
161.36,15.34,0
156.05,1.8,0
287.01,3.22,0
358.73,15.47,0
116.12,8.15,0
72.0,16.99,0
60.04,13.38,0
43.29,6.14,0
11.88,15.62,0
83.85,2.79,0
63.01,12.87,0
678.75,10.49,0
163.16,6.43,0
85.32,14.5,0
173.72,20.91,0
29.98,23.97,0
117.41,14.59,0
196.83,9.71,0
134.24,5.4,0
102.76,6.17,0
1018.21,11.51,0
424.58,8.81,0
195.32,21.93,0
168.5,8.84,0
193.86,8.96,0
44.96,9.2,0
100.55,20.08,0
8.05,15.62,0
129.08,14.74,0
156.63,8.02,0
51.69,19.63,0
665.01,0.92,1
480.38,20.9,0
256.13,12.31,0
152.45,9.56,0
408.0,11.93,0
28.0,16.02,0
312.62,0.31,0
26.67,20.92,0
316.18,10.72,0
64.53,8.23,0
419.26,3.32,1
576.63,10.55,0
32.22,11.91,0
124.23,9.69,0
792.53,16.29,0
132.1,10.1,0
398.36,23.07,0
177.7,14.38,0
94.11,19.38,0
67.31,2.62,0
45.44,9.53,0
286.93,8.08,0
97.73,13.67,0
143.19,20.67,0
135.58,1.88,0
172.21,1.74,0
401.35,20.41,0
789.94,5.11,1
104.71,16.05,0
351.49,13.03,0
289.23,19.99,0
170.44,3.0,0
624.93,3.11,1
44.75,13.36,0
23.14,22.71,0
384.78,9.96,0
115.66,7.85,0
375.42,14.56,0
447.15,22.33,0
12.9,20.09,0
429.91,23.89,0
118.96,0.54,0
142.85,2.71,0
197.02,14.63,0
521.77,19.69,0
3.86,6.85,0
129.57,5.74,0
232.77,18.89,0
256.54,1.35,0
235.88,8.87,0
28.87,12.14,0
71.16,13.45,0
88.86,17.49,0
326.37,8.52,0
65.36,14.7,0
47.32,14.05,0
631.41,13.14,0
1.78,15.37,0
1225.76,6.23,0
225.91,2.03,0
352.6,2.86,0
69.8,5.39,0
2.88,12.0,0
267.78,20.17,0
359.33,16.83,0
269.78,18.94,0
30.83,8.42,0
280.02,9.71,0
293.0,9.45,0
214.91,4.6,0
290.59,1.47,0
374.06,14.18,0
190.18,23.74,0
18.56,4.0,0
133.74,1.12,0
16.17,18.71,0
104.7,6.06,0
104.55,19.91,0
13.66,16.89,0
85.79,22.7,0
23.53,9.81,0
330.3,15.89,0
590.11,11.16,0
15.01,15.13,0
620.73,10.79,0
147.87,4.53,0
71.21,12.19,0
16.0,12.69,0
138.88,19.45,0
316.48,17.65,0
245.58,15.93,0
10.31,2.72,0
15.14,17.29,0
103.13,12.01,0
69.99,21.46,0
52.89,22.08,0
65.98,1.32,0
325.4,19.7,0
529.66,0.9,1
103.87,8.81,0
473.13,13.02,0
77.57,3.55,0
129.42,17.91,0
51.24,0.2,0
204.59,4.05,0
772.47,13.94,0
185.01,17.15,0
88.58,22.0,0
208.72,16.93,0
26.23,16.12,0
439.03,9.46,0
139.87,0.03,0
119.33,2.88,0
176.31,12.83,0
196.05,16.2,0
14.9,10.02,0
229.53,17.54,0
55.4,12.52,0
250.32,1.78,0
345.8,4.61,0
325.89,20.16,0
160.82,17.4,0
146.86,21.47,0
30.83,2.82,0
298.64,23.77,0
63.33,5.03,0
137.31,0.28,0
66.89,23.94,0
28.73,6.75,0
198.61,16.03,0
11.17,4.24,0
276.18,13.93,0
76.42,21.7,0
0.03,7.68,0
143.13,16.09,0
9.6,4.51,0
64.64,15.0,0
245.5,8.07,0
12.95,5.07,0
365.69,7.52,0
0.77,4.29,0
56.69,21.65,0
270.11,9.53,0
76.04,5.89,0
21.49,10.76,0
89.33,7.69,0
63.05,17.87,0
369.94,23.31,0
75.19,10.51,0
311.12,20.66,0
444.89,13.58,0
113.77,3.77,0
481.46,16.57,0
94.74,12.32,0
665.28,15.61,0
18.71,21.35,0
232.32,10.57,0
136.17,21.63,0
98.09,18.02,0
200.32,11.73,0
243.38,14.48,0
0.87,7.81,0
36.53,23.61,0
249.69,16.02,0
219.55,1.05,0
676.56,7.84,0
286.29,14.96,0
602.26,1.35,1
242.5,0.57,0
70.78,10.8,0
22.27,7.98,0
304.49,10.52,0
206.65,6.3,0
9.88,3.95,0
89.27,16.54,0
628.38,12.35,0
138.79,4.8,0
113.38,7.67,0
122.39,14.2,0
46.86,1.73,0
92.0,3.54,0
92.35,1.76,0
10.76,19.5,0
291.83,18.06,0
107.74,18.08,0
345.4,17.19,0
379.89,16.07,0
47.65,11.45,0
214.21,15.41,0
127.84,0.92,0
424.31,14.92,0
48.6,18.67,0
226.52,12.01,0
187.17,8.58,0
70.0,6.66,0
29.38,15.43,0
210.9,16.63,0
268.34,20.9,0
75.85,8.22,0
207.03,18.47,0
100.55,13.47,0
249.8,21.19,0
44.43,12.67,0
441.85,12.42,0
67.77,13.87,0
91.71,17.98,0
11.97,23.15,0
23.65,1.77,0
145.08,1.28,0
62.28,22.5,0
360.94,12.72,0
2.96,14.76,0
95.32,11.58,0
82.3,2.25,0
3.9,18.43,0
26.56,17.93,0
106.77,7.48,0
135.8,7.35,0
103.6,20.11,0
151.4,1.74,0
180.84,21.15,0
1.99,6.16,0
124.76,14.23,0
662.08,22.46,0
146.39,16.27,0
226.36,9.95,0
74.75,16.55,0
297.44,8.26,0
296.49,6.65,0
147.33,23.92,0
746.06,18.02,0
26.83,15.47,0
3.42,8.53,0
294.07,1.18,0
329.17,0.75,0
25.61,13.3,0
61.74,18.29,0
3.54,12.9,0
69.43,20.18,0
296.69,0.8,0
145.95,8.8,0
85.57,5.69,0
92.96,10.73,0
0.27,1.74,0
71.28,22.9,0
207.95,5.36,0
731.43,22.14,0
375.54,10.22,0
4.78,23.65,0
457.66,13.3,0
305.75,22.34,0
303.17,0.13,0
122.5,17.96,0
101.5,21.67,0
72.17,3.35,0
13.59,2.31,0
51.82,10.19,0
56.63,22.41,0
132.36,13.02,0
275.22,12.66,0
128.42,3.39,0
11.92,0.02,0
633.02,19.44,0
571.98,2.1,1
307.6,15.21,0
949.53,21.95,0
157.26,5.01,0
658.12,15.97,0
15.72,1.89,0
91.04,14.49,0
51.08,3.93,0
43.59,17.66,0
30.35,7.23,0
194.79,11.12,0
304.03,14.39,0
172.69,4.11,0
31.79,17.8,0
333.33,7.26,0
202.1,15.9,0
98.26,3.8,0
224.25,16.51,0
60.2,3.08,0
84.68,10.21,0
498.96,5.93,1
68.64,17.96,0
126.97,6.29,0
441.71,21.16,0
246.01,21.4,0
12.84,4.71,0
31.87,14.73,0
1.57,2.11,0
199.35,9.4,0
118.72,17.12,0
28.84,15.83,0
633.7,14.99,0
150.86,6.78,0
55.39,9.07,0
138.87,2.47,0
227.65,17.26,0
15.86,12.09,0
64.24,17.01,0
328.98,5.97,0
123.11,7.79,0
158.19,8.02,0
113.41,0.62,0
8.98,8.19,0
36.24,19.28,0
117.95,21.54,0
46.94,12.44,0
10.25,10.93,0
371.13,0.74,0
794.7,21.1,0
315.15,0.31,0
384.54,22.67,0
55.41,11.74,0
646.93,8.21,0
43.86,22.18,0
604.95,0.59,1
1052.56,13.95,0
248.77,13.17,0
794.18,5.26,1
168.58,10.29,0
60.1,15.65,0
